id;region;cantidad_hijos;ingresos_mensuales;ingreso_pcapita;signo_zodiacal;anio_nacimiento;edad;vive_rm;tiene_hijos;entrega_documentos;toma_credito
1948;Región de Antofagasta.;2;727563;181890.75;2;1965;56;no;no;0;0
9211;Región de Los Ríos.;1;787038;262346;3;1980;41;no;no;0;1
3764;Región de Atacama.;0;693667;346833.5;5;1977;44;no;si;0;1
962;Región Metropolitana de Santiago.;0;878948;439474;3;1971;50;si;si;0;1
4848;Región del Biobío.;3;840303;168060.6;10;1966;55;no;no;0;0
12060;Región de Coquimbo.;2;1028430;257107.5;6;1974;47;no;no;0;1
7520;Región del Biobío.;1;840115;280038.3333;7;1968;53;no;no;0;1
951;Región de Valparaíso.;3;1160381;232076.2;4;1965;56;no;no;0;1
787;Región de Los Lagos.;1;754669;251556.3333;11;1981;40;no;no;0;0
7070;Región del Libertador General Bernardo O’Higgins.;2;354916;88729;1;1973;48;no;no;0;0
8296;Región de Atacama.;0;1072922;536461;1;1966;55;no;si;0;1
3625;Región de Los Ríos.;2;938666;234666.5;8;1970;51;no;no;0;1
2341;Región de Tarapacá.;3;746390;149278;10;1979;42;no;no;0;0
10494;Región de Coquimbo.;3;943328;188665.6;10;1976;45;no;no;0;0
4957;Región de La Araucanía.;3;475570;95114;10;1983;38;no;no;0;0
4370;Región de Atacama.;2;718233;179558.25;1;1967;54;no;no;0;0
8767;Región del Maule.;3;679677;135935.4;1;1983;38;no;no;0;0
10764;Región del Maule.;0;458576;229288;9;1964;57;no;si;0;0
1364;Región de Aysén del General Carlos Ibáñez del Campo.;3;462941;92588.2;8;1976;45;no;no;0;0
5399;Región del Ñuble.;2;799942;199985.5;8;1983;38;no;no;0;0
5700;Región de Valparaíso.;1;431698;143899.3333;9;1964;57;no;no;0;0
7448;Región de Tarapacá.;1;515740;171913.3333;4;1970;51;no;no;0;0
10289;Región Metropolitana de Santiago.;0;1076145;538072.5;2;1973;48;si;si;0;1
6057;Región de Aysén del General Carlos Ibáñez del Campo.;1;398451;132817;11;1980;41;no;no;0;0
6930;Región de Valparaíso.;2;350150;87537.5;8;1969;52;no;no;0;0
799;Región de Antofagasta.;0;352208;176104;2;1982;39;no;si;0;0
6266;Región del Maule.;3;917038;183407.6;10;1977;44;no;no;0;0
540;Región de Tarapacá.;3;998546;199709.2;9;1975;46;no;no;0;1
11078;Región de Los Lagos.;2;577869;144467.25;9;1971;50;no;no;0;0
11047;Región del Biobío.;2;866087;216521.75;9;1968;53;no;no;0;1
3842;Región del Maule.;1;346232;115410.6667;8;1968;53;no;no;0;0
3072;Región de Los Lagos.;0;660548;330274;4;1974;47;no;si;0;1
6458;Región de Los Lagos.;3;1187389;237477.8;12;1967;54;no;no;0;1
6409;Región del Biobío.;3;625120;125024;2;1973;48;no;no;0;0
1275;Región del Maule.;2;530738;132684.5;4;1977;44;no;no;0;0
11847;Región de Coquimbo.;1;433296;144432;12;1965;56;no;no;0;0
3361;Región de Antofagasta.;3;484181;96836.2;10;1970;51;no;no;0;0
3563;Región de Aysén del General Carlos Ibáñez del Campo.;0;780399;390199.5;1;1968;53;no;si;0;1
7817;Región de Magallanes y la Antártica Chilena.;1;823139;274379.6667;12;1966;55;no;no;0;1
5009;Región de Los Lagos.;0;966532;483266;4;1981;40;no;si;0;1
9629;Región de Tarapacá.;3;310451;62090.2;6;1966;55;no;no;0;0
11134;Región de Los Lagos.;2;1056448;264112;8;1972;49;no;no;0;1
34;Región del Ñuble.;3;907550;181510;4;1968;53;no;no;0;1
10632;Región de Tarapacá.;1;1015423;338474.3333;12;1981;40;no;no;0;1
1114;Región de Magallanes y la Antártica Chilena.;0;610385;305192.5;10;1965;56;no;si;0;1
403;Región del Maule.;3;812275;162455;2;1973;48;no;no;0;0
4215;Región del Ñuble.;2;1178050;294512.5;3;1968;53;no;no;0;1
5074;Región del Ñuble.;1;696872;232290.6667;3;1982;39;no;no;0;0
6558;Región de Antofagasta.;0;613758;306879;5;1983;38;no;si;0;0
4446;Región del Ñuble.;0;346572;173286;4;1974;47;no;si;0;0
11040;Región de Antofagasta.;1;945499;315166.3333;8;1977;44;no;no;0;1
1078;Región de Los Ríos.;0;507000;253500;7;1962;59;no;si;0;0
5464;Región de Los Ríos.;3;409312;81862.4;10;1979;42;no;no;0;0
6746;Región de Coquimbo.;3;1183339;236667.8;3;1970;51;no;no;0;1
2673;Región de Arica y Parinacota.;0;1129194;564597;7;1967;54;no;si;0;1
5873;Región Metropolitana de Santiago.;1;300802;100267.3333;7;1977;44;si;no;0;0
2442;Región de Los Lagos.;1;773277;257759;7;1970;51;no;no;0;1
6195;Región de Los Lagos.;0;882946;441473;10;1979;42;no;si;0;1
2014;Región de Coquimbo.;2;1111437;277859.25;2;1969;52;no;no;0;1
4332;Región de Valparaíso.;3;909949;181989.8;11;1976;45;no;no;0;0
6800;Región de Atacama.;3;341826;68365.2;12;1978;43;no;no;0;0
9133;Región de Antofagasta.;0;1006429;503214.5;10;1964;57;no;si;0;1
2912;Región de Coquimbo.;0;821229;410614.5;1;1970;51;no;si;0;1
10455;Región del Libertador General Bernardo O’Higgins.;0;1052552;526276;1;1976;45;no;si;0;1
7497;Región del Ñuble.;3;867990;173598;8;1970;51;no;no;0;0
1846;Región de Aysén del General Carlos Ibáñez del Campo.;2;923700;230925;2;1981;40;no;no;0;1
2760;Región de Los Lagos.;1;889755;296585;12;1978;43;no;no;0;1
1141;Región de La Araucanía.;2;1029337;257334.25;8;1976;45;no;no;0;1
2221;Región de Los Lagos.;3;448561;89712.2;3;1966;55;no;no;0;0
8416;Región del Biobío.;3;889372;177874.4;6;1969;52;no;no;0;0
1427;Región de Atacama.;1;383770;127923.3333;2;1963;58;no;no;0;0
11751;Región de Los Lagos.;2;445400;111350;8;1968;53;no;no;0;0
5563;Región Metropolitana de Santiago.;2;376869;94217.25;11;1979;42;si;no;0;0
5462;Región del Maule.;3;1130323;226064.6;7;1964;57;no;no;0;1
12519;Región de Aysén del General Carlos Ibáñez del Campo.;1;534454;178151.3333;1;1969;52;no;no;0;0
3422;Región de Coquimbo.;3;1087709;217541.8;3;1970;51;no;no;0;1
3250;Región del Maule.;0;592879;296439.5;3;1979;42;no;si;0;0
8477;Región de Los Lagos.;0;724355;362177.5;7;1981;40;no;si;0;1
3984;Región de Atacama.;2;932896;233224;1;1971;50;no;no;0;1
5490;Región de Magallanes y la Antártica Chilena.;0;746489;373244.5;11;1964;57;no;si;0;1
2423;Región de Valparaíso.;0;431612;215806;8;1983;38;no;si;0;0
6506;Región del Ñuble.;3;992750;198550;10;1975;46;no;no;0;1
3784;Región de Atacama.;2;528409;132102.25;4;1981;40;no;no;0;0
681;Región del Ñuble.;0;797364;398682;10;1963;58;no;si;0;1
381;Región de Valparaíso.;3;790867;158173.4;1;1978;43;no;no;0;0
10019;Región de Atacama.;1;978142;326047.3333;8;1967;54;no;no;0;1
4850;Región de Magallanes y la Antártica Chilena.;3;571457;114291.4;3;1967;54;no;no;0;0
10623;Región de Coquimbo.;2;765642;191410.5;1;1969;52;no;no;0;0
11256;Región de Coquimbo.;0;802894;401447;9;1962;59;no;si;0;1
5751;Región de Atacama.;1;370954;123651.3333;1;1963;58;no;no;0;0
9905;Región de Magallanes y la Antártica Chilena.;3;444642;88928.4;2;1975;46;no;no;0;0
504;Región de Antofagasta.;2;1018352;254588;3;1983;38;no;no;0;1
9868;Región de Arica y Parinacota.;1;890751;296917;12;1975;46;no;no;0;1
6769;Región de Valparaíso.;3;873621;174724.2;5;1979;42;no;no;0;0
8925;Región de La Araucanía.;1;748470;249490;10;1979;42;no;no;0;0
751;Región de Los Ríos.;3;796643;159328.6;7;1973;48;no;no;0;0
3218;Región de Coquimbo.;2;1011137;252784.25;2;1965;56;no;no;0;1
5607;Región de Los Lagos.;2;509650;127412.5;9;1962;59;no;no;0;0
6568;Región de La Araucanía.;0;392058;196029;10;1980;41;no;si;0;0
5938;Región de Valparaíso.;0;790673;395336.5;11;1972;49;no;si;0;1
3646;Región del Biobío.;1;659672;219890.6667;8;1982;39;no;no;0;0
8373;Región de Coquimbo.;3;819007;163801.4;5;1979;42;no;no;0;0
5423;Región de Coquimbo.;1;755942;251980.6667;2;1981;40;no;no;0;0
1800;Región de Atacama.;1;438725;146241.6667;11;1977;44;no;no;0;0
2847;Región del Biobío.;2;1035117;258779.25;4;1969;52;no;no;0;1
10293;Región de Tarapacá.;1;1008019;336006.3333;12;1969;52;no;no;0;1
9467;Región de Coquimbo.;3;1193635;238727;3;1972;49;no;no;0;1
826;Región del Maule.;3;619498;123899.6;4;1974;47;no;no;0;0
2701;Región de Atacama.;3;1050910;210182;4;1970;51;no;no;0;1
5837;Región Metropolitana de Santiago.;2;715356;178839;1;1973;48;si;no;0;0
9813;Región de Tarapacá.;1;1139621;379873.6667;12;1963;58;no;no;0;1
402;Región de Magallanes y la Antártica Chilena.;0;1128498;564249;10;1969;52;no;si;0;1
5599;Región de Valparaíso.;3;592473;118494.6;12;1962;59;no;no;0;0
10318;Región de Atacama.;2;377441;94360.25;11;1982;39;no;no;0;0
8176;Región del Biobío.;1;1168244;389414.6667;5;1977;44;no;no;0;1
3080;Región del Ñuble.;3;790741;158148.2;12;1977;44;no;no;0;0
8881;Región de Los Ríos.;3;1152990;230598;3;1963;58;no;no;0;1
12537;Región del Biobío.;0;454782;227391;11;1969;52;no;si;0;0
8599;Región del Libertador General Bernardo O’Higgins.;2;642747;160686.75;9;1974;47;no;no;0;0
7980;Región del Ñuble.;1;674869;224956.3333;2;1972;49;no;no;0;0
5597;Región del Biobío.;2;621280;155320;5;1974;47;no;no;0;0
2062;Región del Biobío.;0;1196875;598437.5;4;1970;51;no;si;0;1
1099;Región del Biobío.;1;353674;117891.3333;2;1966;55;no;no;0;0
11396;Región de Los Ríos.;1;1131022;377007.3333;5;1975;46;no;no;0;1
9481;Región de Aysén del General Carlos Ibáñez del Campo.;3;1161512;232302.4;2;1980;41;no;no;0;1
8004;Región del Ñuble.;3;1052173;210434.6;10;1977;44;no;no;0;1
4023;Región de Coquimbo.;1;419297;139765.6667;4;1979;42;no;no;0;0
9748;Región de Coquimbo.;0;412422;206211;10;1973;48;no;si;0;0
8030;Región de Arica y Parinacota.;0;396696;198348;3;1983;38;no;si;0;0
4690;Región de Aysén del General Carlos Ibáñez del Campo.;0;1046199;523099.5;12;1977;44;no;si;0;1
7156;Región del Maule.;1;620122;206707.3333;1;1969;52;no;no;0;0
10124;Región de La Araucanía.;2;1121853;280463.25;8;1978;43;no;no;0;1
11088;Región de Aysén del General Carlos Ibáñez del Campo.;3;864559;172911.8;10;1982;39;no;no;0;0
6174;Región de Atacama.;3;943868;188773.6;5;1979;42;no;no;0;0
3367;Región de Magallanes y la Antártica Chilena.;1;889412;296470.6667;2;1974;47;no;no;0;1
3658;Región del Ñuble.;0;322193;161096.5;8;1968;53;no;si;0;0
1052;Región de Valparaíso.;3;937192;187438.4;10;1971;50;no;no;0;1
7439;Región de Tarapacá.;2;730587;182646.75;6;1983;38;no;no;0;0
9462;Región del Maule.;0;422048;211024;3;1972;49;no;si;0;0
9268;Región del Libertador General Bernardo O’Higgins.;2;636773;159193.25;7;1975;46;no;no;0;0
6665;Región de La Araucanía.;0;608262;304131;10;1968;53;no;si;0;1
8204;Región de Antofagasta.;0;1137806;568903;10;1966;55;no;si;0;1
2331;Región de Arica y Parinacota.;3;808092;161618.4;4;1973;48;no;no;0;0
11056;Región de La Araucanía.;2;466441;116610.25;5;1983;38;no;no;0;0
9143;Región Metropolitana de Santiago.;2;1193171;298292.75;2;1964;57;si;no;1;1
10277;Región de Valparaíso.;2;533758;133439.5;3;1980;41;no;no;0;0
4616;Región de La Araucanía.;0;385538;192769;12;1971;50;no;si;0;0
9561;Región del Libertador General Bernardo O’Higgins.;1;999159;333053;10;1976;45;no;no;0;1
7548;Región de Aysén del General Carlos Ibáñez del Campo.;0;504693;252346.5;6;1974;47;no;si;0;0
8671;Región de Los Lagos.;2;626544;156636;4;1966;55;no;no;0;0
209;Región de Antofagasta.;2;400152;100038;11;1967;54;no;no;0;0
6823;Región de Valparaíso.;1;570914;190304.6667;8;1978;43;no;no;0;0
9768;Región de Coquimbo.;0;830688;415344;8;1971;50;no;si;0;1
5219;Región de Aysén del General Carlos Ibáñez del Campo.;0;309056;154528;11;1967;54;no;si;0;0
5755;Región de Atacama.;2;1016103;254025.75;11;1964;57;no;no;0;1
6618;Región de Antofagasta.;1;597009;199003;4;1981;40;no;no;1;0
1216;Región de Los Lagos.;3;1106937;221387.4;9;1969;52;no;no;0;1
10086;Región de Atacama.;3;884448;176889.6;10;1981;40;no;no;0;0
6984;Región del Maule.;3;545614;109122.8;12;1974;47;no;no;0;0
7266;Región de Arica y Parinacota.;3;449825;89965;6;1973;48;no;no;0;0
4248;Región de Valparaíso.;3;986108;197221.6;7;1980;41;no;no;0;0
10852;Región de Aysén del General Carlos Ibáñez del Campo.;0;462549;231274.5;8;1967;54;no;si;0;0
5024;Región de Valparaíso.;0;399570;199785;8;1970;51;no;si;0;0
12181;Región de La Araucanía.;1;1020530;340176.6667;5;1964;57;no;no;0;1
9004;Región de Los Ríos.;1;506943;168981;11;1968;53;no;no;0;0
6878;Región de La Araucanía.;0;560674;280337;6;1965;56;no;si;0;1
4453;Región del Ñuble.;1;1034294;344764.6667;1;1977;44;no;no;0;1
6669;Región de Valparaíso.;1;459353;153117.6667;9;1966;55;no;no;0;0
4605;Región del Biobío.;0;741296;370648;1;1965;56;no;si;0;1
11744;Región de Valparaíso.;0;1182822;591411;12;1983;38;no;si;0;1
12098;Región de Los Ríos.;3;586503;117300.6;4;1981;40;no;no;0;0
10363;Región del Biobío.;1;1052236;350745.3333;6;1974;47;no;no;0;1
493;Región del Libertador General Bernardo O’Higgins.;2;443607;110901.75;6;1977;44;no;no;0;0
10404;Región de Arica y Parinacota.;1;389082;129694;2;1965;56;no;no;0;0
2968;Región del Libertador General Bernardo O’Higgins.;3;441650;88330;8;1981;40;no;no;0;0
11977;Región de La Araucanía.;3;1110558;222111.6;5;1964;57;no;no;0;1
2244;Región de Tarapacá.;2;615203;153800.75;2;1965;56;no;no;0;0
5921;Región de Atacama.;0;867566;433783;5;1968;53;no;si;0;1
10171;Región de Los Lagos.;0;1060734;530367;6;1967;54;no;si;0;1
9189;Región de La Araucanía.;0;1138796;569398;2;1970;51;no;si;0;1
2749;Región de Tarapacá.;1;686981;228993.6667;3;1973;48;no;no;0;0
1201;Región de Aysén del General Carlos Ibáñez del Campo.;1;458275;152758.3333;4;1967;54;no;no;0;0
10278;Región de Valparaíso.;2;435223;108805.75;9;1972;49;no;no;0;0
852;Región de Tarapacá.;1;1163252;387750.6667;1;1983;38;no;no;0;1
2249;Región de Tarapacá.;2;796245;199061.25;7;1970;51;no;no;0;0
11416;Región del Ñuble.;3;530353;106070.6;11;1982;39;no;no;0;0
10333;Región de Coquimbo.;0;1160002;580001;5;1981;40;no;si;0;1
7642;Región de Atacama.;1;943620;314540;2;1971;50;no;no;0;1
7190;Región Metropolitana de Santiago.;2;367960;91990;5;1983;38;si;no;0;0
11572;Región del Ñuble.;2;1163143;290785.75;9;1967;54;no;no;0;1
4391;Región de Antofagasta.;1;842782;280927.3333;4;1976;45;no;no;0;1
6095;Región de Arica y Parinacota.;2;512920;128230;11;1970;51;no;no;0;0
1984;Región de Coquimbo.;2;709603;177400.75;9;1971;50;no;no;0;0
4692;Región de Arica y Parinacota.;3;590773;118154.6;9;1967;54;no;no;0;0
12182;Región de Tarapacá.;0;892216;446108;6;1970;51;no;si;0;1
8660;Región de Aysén del General Carlos Ibáñez del Campo.;2;536983;134245.75;11;1977;44;no;no;0;0
10762;Región de Antofagasta.;1;557779;185926.3333;10;1964;57;no;no;0;0
2379;Región de Los Ríos.;0;332761;166380.5;6;1970;51;no;si;0;0
5174;Región de Los Lagos.;0;793906;396953;1;1967;54;no;si;0;1
7212;Región de Los Lagos.;2;972999;243249.75;1;1965;56;no;no;0;1
7922;Región de Aysén del General Carlos Ibáñez del Campo.;1;691045;230348.3333;7;1975;46;no;no;0;0
2665;Región de Arica y Parinacota.;0;677952;338976;12;1964;57;no;si;0;1
12336;Región de Atacama.;0;924508;462254;12;1962;59;no;si;0;1
12188;Región de Aysén del General Carlos Ibáñez del Campo.;0;658322;329161;2;1963;58;no;si;0;1
4401;Región del Ñuble.;3;1080134;216026.8;8;1973;48;no;no;0;1
4866;Región del Maule.;2;527347;131836.75;3;1970;51;no;no;0;0
11202;Región de Los Ríos.;1;661581;220527;9;1969;52;no;no;0;0
5816;Región de Antofagasta.;2;478671;119667.75;7;1976;45;no;no;0;0
7189;Región de Tarapacá.;1;1078842;359614;3;1968;53;no;no;0;1
8574;Región de Coquimbo.;0;816556;408278;9;1975;46;no;si;0;1
5172;Región de Aysén del General Carlos Ibáñez del Campo.;0;764082;382041;3;1979;42;no;si;0;1
5633;Región de Los Lagos.;2;966627;241656.75;5;1973;48;no;no;0;1
1752;Región de Atacama.;3;1141159;228231.8;1;1982;39;no;no;0;1
309;Región de Magallanes y la Antártica Chilena.;2;368652;92163;3;1974;47;no;no;0;0
7989;Región de Los Lagos.;0;796945;398472.5;3;1963;58;no;si;0;1
1799;Región de Coquimbo.;3;472788;94557.6;8;1975;46;no;no;0;0
10557;Región de Arica y Parinacota.;2;617312;154328;12;1967;54;no;no;0;0
10182;Región Metropolitana de Santiago.;3;737007;147401.4;6;1976;45;si;no;0;0
5647;Región del Maule.;1;768423;256141;7;1969;52;no;no;0;1
8835;Región del Ñuble.;1;980081;326693.6667;1;1981;40;no;no;0;1
3220;Región del Ñuble.;3;1058517;211703.4;11;1974;47;no;no;0;1
778;Región de Valparaíso.;1;569494;189831.3333;11;1979;42;no;no;0;0
7138;Región de Arica y Parinacota.;2;401029;100257.25;5;1973;48;no;no;0;0
5538;Región de Atacama.;0;442224;221112;10;1962;59;no;si;0;0
1323;Región de Coquimbo.;1;989299;329766.3333;10;1977;44;no;no;0;1
8910;Región de Coquimbo.;1;861213;287071;12;1963;58;no;no;0;1
7207;Región Metropolitana de Santiago.;3;588479;117695.8;6;1972;49;si;no;0;0
3656;Región del Maule.;2;958524;239631;6;1982;39;no;no;0;1
5018;Región de Atacama.;3;456051;91210.2;10;1971;50;no;no;0;0
6812;Región de Coquimbo.;1;684583;228194.3333;1;1973;48;no;no;0;0
2392;Región del Maule.;2;485729;121432.25;1;1976;45;no;no;0;0
11089;Región de Aysén del General Carlos Ibáñez del Campo.;0;1076382;538191;2;1979;42;no;si;0;1
7792;Región de Magallanes y la Antártica Chilena.;1;710347;236782.3333;7;1978;43;no;no;0;0
5113;Región del Biobío.;0;358756;179378;1;1980;41;no;si;0;0
104;Región de Los Ríos.;2;877303;219325.75;6;1974;47;no;no;0;1
7296;Región de Arica y Parinacota.;2;347640;86910;12;1972;49;no;no;0;0
5436;Región del Biobío.;0;426955;213477.5;11;1970;51;no;si;0;0
3161;Región del Maule.;3;1155410;231082;5;1978;43;no;no;0;1
6577;Región de Magallanes y la Antártica Chilena.;1;1197510;399170;9;1968;53;no;no;0;1
10238;Región de La Araucanía.;2;516072;129018;10;1983;38;no;no;0;0
3525;Región de La Araucanía.;0;345842;172921;3;1969;52;no;si;0;0
1196;Región de Tarapacá.;1;724121;241373.6667;5;1968;53;no;no;0;1
8426;Región de Coquimbo.;3;412578;82515.6;1;1982;39;no;no;0;0
12523;Región de Los Ríos.;0;625214;312607;9;1963;58;no;si;0;1
12457;Región de Coquimbo.;0;467859;233929.5;6;1969;52;no;si;0;0
5151;Región de Atacama.;2;1077415;269353.75;6;1982;39;no;no;0;1
4944;Región de Aysén del General Carlos Ibáñez del Campo.;2;518755;129688.75;9;1963;58;no;no;0;0
11051;Región del Libertador General Bernardo O’Higgins.;0;1194661;597330.5;8;1962;59;no;si;0;1
10128;Región de Tarapacá.;2;385058;96264.5;11;1963;58;no;no;0;0
801;Región de Los Lagos.;1;746295;248765;10;1979;42;no;no;0;0
11719;Región de Valparaíso.;1;1137274;379091.3333;1;1977;44;no;no;0;1
11303;Región del Libertador General Bernardo O’Higgins.;0;936127;468063.5;1;1967;54;no;si;0;1
9721;Región de Atacama.;2;587362;146840.5;6;1971;50;no;no;0;0
6691;Región de Coquimbo.;0;898990;449495;3;1978;43;no;si;0;1
7419;Región de Los Ríos.;0;1146041;573020.5;5;1981;40;no;si;0;1
5007;Región del Biobío.;2;550431;137607.75;7;1973;48;no;no;0;0
1655;Región de Aysén del General Carlos Ibáñez del Campo.;0;952880;476440;1;1969;52;no;si;0;1
10499;Región de Magallanes y la Antártica Chilena.;1;845028;281676;1;1983;38;no;no;0;1
5611;Región del Ñuble.;2;1103627;275906.75;8;1969;52;no;no;0;1
11750;Región de Tarapacá.;0;781427;390713.5;10;1966;55;no;si;0;1
6098;Región de Atacama.;0;415857;207928.5;2;1977;44;no;si;0;0
10655;Región de Arica y Parinacota.;1;375380;125126.6667;7;1982;39;no;no;0;0
11246;Región de Antofagasta.;0;1165929;582964.5;9;1969;52;no;si;0;1
10534;Región de Magallanes y la Antártica Chilena.;3;470754;94150.8;8;1973;48;no;no;0;0
3368;Región Metropolitana de Santiago.;2;338931;84732.75;4;1982;39;si;no;0;0
9370;Región de La Araucanía.;1;1045024;348341.3333;9;1979;42;no;no;0;1
1057;Región de Valparaíso.;3;376640;75328;9;1974;47;no;no;0;0
5983;Región de Los Lagos.;2;705021;176255.25;10;1975;46;no;no;0;0
9665;Región de Arica y Parinacota.;2;1032797;258199.25;7;1974;47;no;no;0;1
3694;Región del Maule.;1;889571;296523.6667;7;1981;40;no;no;0;1
11609;Región de Arica y Parinacota.;0;1084679;542339.5;4;1975;46;no;si;0;1
2743;Región de Los Ríos.;0;1004734;502367;2;1968;53;no;si;0;1
1886;Región de Aysén del General Carlos Ibáñez del Campo.;0;426524;213262;6;1979;42;no;si;0;0
3756;Región del Ñuble.;0;972740;486370;11;1983;38;no;si;0;1
8786;Región de Antofagasta.;2;565136;141284;4;1968;53;no;no;0;0
11017;Región de La Araucanía.;3;413683;82736.6;4;1971;50;no;no;0;0
2238;Región de Arica y Parinacota.;1;708156;236052;4;1965;56;no;no;0;1
5529;Región de Los Ríos.;2;433276;108319;2;1968;53;no;no;0;0
